Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
YuAgCh/Ox/CbcEtXRERHGPtvTvSOrAV+SPqGxCb,WrXmUGauRSIt/WOoZYNKT+toJjcEiGYtWheXS+q,/GyAUDpZCaeBEXloUxQzqMWyLTgXGcyKNYnUno/,ViRXyWBQSZncdZDzKKDwrtSNNpUWAeITBQ/BgXW,VIScWVSCbZBZdrvQuBQBZrXODaDq/hfJzXRyNTf,16,MANDATORY_READING,Prof.,Maria,Hoffmann,Hauptstraße,,58553,Halver,Halver,
ZGZKpXpSXJRkZKZEljRVzqSgbvRAMbfioVxdOlg,WrXmUGauRSIt/WOoZYNKT+toJjcEiGYtWheXS+q,/GyAUDpZCaeBEXloUxQzqMWyLTgXGcyKNYnUno/,ViRXyWBQSZncdZDzKKDwrtSNNpUWAeITBQ/BgXW,VIScWVSCbZBZdrvQuBQBZrXODaDq/hfJzXRyNTf,16,MANDATORY_READING,Prof.,Maria,Hoffmann,Hauptstraße,,58553,Halver,Halver,
BhxSMFoQyWqNIrhIuVWPyvbdoAeRZkxnG/zXaSU,lunWMh+cQRorYTTeQvKUChYQrTRGYdYpXrBapM+,ptHejxTQGhjOgUnjVWe/XWaSZRXzCALGK+wWVdQ,LHeDMeRrqOZTTXuFeXtlRQIjCSQlkZTVLSbASh+,XbFTLWwZrW/fBIhE/rnXiuWQlpkLLAvSFjhFaRC,11,MANDATORY_READING,Prof.,Anna,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
NrXRWbDtSmXxEJWpKiPHkEZXRyKlxzHkdQrnigc,lunWMh+cQRorYTTeQvKUChYQrTRGYdYpXrBapM+,ptHejxTQGhjOgUnjVWe/XWaSZRXzCALGK+wWVdQ,LHeDMeRrqOZTTXuFeXtlRQIjCSQlkZTVLSbASh+,XbFTLWwZrW/fBIhE/rnXiuWQlpkLLAvSFjhFaRC,11,MANDATORY_READING,Prof.,Anna,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
UBAhXKiyaXUX/YiXSWIy+OoMKnxdaSYMYVLKYeW,lunWMh+cQRorYTTeQvKUChYQrTRGYdYpXrBapM+,ptHejxTQGhjOgUnjVWe/XWaSZRXzCALGK+wWVdQ,LHeDMeRrqOZTTXuFeXtlRQIjCSQlkZTVLSbASh+,XbFTLWwZrW/fBIhE/rnXiuWQlpkLLAvSFjhFaRC,11,MANDATORY_READING,Prof.,Anna,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
fpISZmBpLVwMgQpEVdBYYkU+SpJABwZMghUWouY,lunWMh+cQRorYTTeQvKUChYQrTRGYdYpXrBapM+,ptHejxTQGhjOgUnjVWe/XWaSZRXzCALGK+wWVdQ,LHeDMeRrqOZTTXuFeXtlRQIjCSQlkZTVLSbASh+,XbFTLWwZrW/fBIhE/rnXiuWQlpkLLAvSFjhFaRC,11,MANDATORY_READING,Prof.,Anna,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
Ng+zmWeRMIEWSFMl+hYWUPWT+QRWfAsOkjkRoXm,SgYzBydRHVpoINXMguDezyYcocSSsLGwTWYsBvm,WYdJhjGzg/wEdSRqZVoiYXlZoSXjTlavSLXZNsZ,TUAgZWqSR/YC/ISNBZ+RXUJSgHkSVtaUYWo/GcH,pkaYonsUjbPqPWipQzLQxVWuiwQRKyWGhFEpiXI,5,MANDATORY_READING,Frau,Michael,Fischer,Schulstraße,,58553,Halver,Halver,
OitdEukqmN+uZUsYMPNlKjGmjlFET/EfyOTSUuV,SgYzBydRHVpoINXMguDezyYcocSSsLGwTWYsBvm,WYdJhjGzg/wEdSRqZVoiYXlZoSXjTlavSLXZNsZ,TUAgZWqSR/YC/ISNBZ+RXUJSgHkSVtaUYWo/GcH,pkaYonsUjbPqPWipQzLQxVWuiwQRKyWGhFEpiXI,5,MANDATORY_READING,Frau,Michael,Fischer,Schulstraße,,58553,Halver,Halver,
VOUex+Yr/MRT/uVLtQFJJrrQZjvoZaEBbMjHNfF,SgYzBydRHVpoINXMguDezyYcocSSsLGwTWYsBvm,WYdJhjGzg/wEdSRqZVoiYXlZoSXjTlavSLXZNsZ,TUAgZWqSR/YC/ISNBZ+RXUJSgHkSVtaUYWo/GcH,pkaYonsUjbPqPWipQzLQxVWuiwQRKyWGhFEpiXI,5,MANDATORY_READING,Frau,Michael,Fischer,Schulstraße,,58553,Halver,Halver,
VuufYlYCSWAWZTXHlOQTWMYVwtDOcSZYBQjQPYH,SgYzBydRHVpoINXMguDezyYcocSSsLGwTWYsBvm,WYdJhjGzg/wEdSRqZVoiYXlZoSXjTlavSLXZNsZ,TUAgZWqSR/YC/ISNBZ+RXUJSgHkSVtaUYWo/GcH,pkaYonsUjbPqPWipQzLQxVWuiwQRKyWGhFEpiXI,5,MANDATORY_READING,Frau,Michael,Fischer,Schulstraße,,58553,Halver,Halver,
lTyvzktfrSwWRuZpsklLskSXCMu/nvRCXDRlYXP,SgYzBydRHVpoINXMguDezyYcocSSsLGwTWYsBvm,WYdJhjGzg/wEdSRqZVoiYXlZoSXjTlavSLXZNsZ,TUAgZWqSR/YC/ISNBZ+RXUJSgHkSVtaUYWo/GcH,pkaYonsUjbPqPWipQzLQxVWuiwQRKyWGhFEpiXI,5,MANDATORY_READING,Frau,Michael,Fischer,Schulstraße,,58553,Halver,Halver,
QnQdwLEGG+gXjtUfSDBPQBUNowJDbSuRNwiyJww,VcfSUHShzWgEeHvWTTurwYHeSSJIBXAFOWlNJYz,cWctkILmhLVNrXZdAQQMCDeS+ExhWrAuZZHURUr,rgom/hFQKJrNtfWdDRoyhhvoFmtIPUZUVyMS+wR,QtSwpEnAWoesy+TUTQXTxpQmEPvGauyftk/FITr,29,MANDATORY_READING,Prof.,Thomas,Schneider,Kirchweg,30,58762,Altena,Altena,thomas.schneider@example.com
SVLYirzyfvTBKwVqHWpWVzfTCCGsVVZRivOPIUL,VcfSUHShzWgEeHvWTTurwYHeSSJIBXAFOWlNJYz,cWctkILmhLVNrXZdAQQMCDeS+ExhWrAuZZHURUr,rgom/hFQKJrNtfWdDRoyhhvoFmtIPUZUVyMS+wR,QtSwpEnAWoesy+TUTQXTxpQmEPvGauyftk/FITr,29,MANDATORY_READING,Prof.,Thomas,Schneider,Kirchweg,30,58762,Altena,Altena,thomas.schneider@example.com
jxzFvzNSOQSGWVjPQnUTUEBcC+UiZKWPSlvGjzZ,VcfSUHShzWgEeHvWTTurwYHeSSJIBXAFOWlNJYz,cWctkILmhLVNrXZdAQQMCDeS+ExhWrAuZZHURUr,rgom/hFQKJrNtfWdDRoyhhvoFmtIPUZUVyMS+wR,QtSwpEnAWoesy+TUTQXTxpQmEPvGauyftk/FITr,29,MANDATORY_READING,Prof.,Thomas,Schneider,Kirchweg,30,58762,Altena,Altena,thomas.schneider@example.com
zSXHGZCRDgTNRjygjdXDeyjqHUaWqZkUPKZCRlm,VcfSUHShzWgEeHvWTTurwYHeSSJIBXAFOWlNJYz,cWctkILmhLVNrXZdAQQMCDeS+ExhWrAuZZHURUr,rgom/hFQKJrNtfWdDRoyhhvoFmtIPUZUVyMS+wR,QtSwpEnAWoesy+TUTQXTxpQmEPvGauyftk/FITr,29,MANDATORY_READING,Prof.,Thomas,Schneider,Kirchweg,30,58762,Altena,Altena,thomas.schneider@example.com
XBhXfVXyQzOwOQsMJsCYASoRWcKStWrrOQQGBJU,LxbSrXxwLuZqUhbvcAlFVXYnOwARXgpWoqGTRWA,WS/pORC/kyWeHrRXWZUdAqeWbkXmIXlYjnXQFZI,vimWWoTYYRELzcjhHMmaCZqsncbLxzPyhH+MUcJ,JMqYVRxjUXGRdByUlj+SgCtFlKuZgBIvcVvOIVo,27,MANDATORY_READING,Frau,Sabine,Fischer,Lindenallee,,58089,Hagen,Vorhalle,
kXvddBc/MqXTEDjpOUNUyeTfhsXZrgQUToXPRVV,LxbSrXxwLuZqUhbvcAlFVXYnOwARXgpWoqGTRWA,WS/pORC/kyWeHrRXWZUdAqeWbkXmIXlYjnXQFZI,vimWWoTYYRELzcjhHMmaCZqsncbLxzPyhH+MUcJ,JMqYVRxjUXGRdByUlj+SgCtFlKuZgBIvcVvOIVo,27,MANDATORY_READING,Frau,Sabine,Fischer,Lindenallee,,58089,Hagen,Vorhalle,
zloEvFRRbzLZVDrWnzVfYuJNvxSYhfVKhCThXZU,LxbSrXxwLuZqUhbvcAlFVXYnOwARXgpWoqGTRWA,WS/pORC/kyWeHrRXWZUdAqeWbkXmIXlYjnXQFZI,vimWWoTYYRELzcjhHMmaCZqsncbLxzPyhH+MUcJ,JMqYVRxjUXGRdByUlj+SgCtFlKuZgBIvcVvOIVo,27,MANDATORY_READING,Frau,Sabine,Fischer,Lindenallee,,58089,Hagen,Vorhalle,
PKfqL+zFjUYZQ+NpxCLRuYkVRxLwYV/EAFaaTRe,XvYiTJJYSKgUPiUxqU/stSaDEfYhLZCzaoqVXVn,FYNQRUZvZMgbdAIVqAIjIzEhfBtqnEjiQgI+IHI,DAXkVeQUxd/ZaUFQmhKYKWdzxVHSgGRXiEMvEwF,MQyJd+zIMMBcyXrAczpigYTtgSxLQXyVIw/wgmq,18,MANDATORY_READING,Dr.,Petra,Schmidt,Waldweg,,58089,Hagen,Vorhalle,
VYrEuUWLuDgsTXHyRYR+jFgIFRaNerpQflqJtuV,XvYiTJJYSKgUPiUxqU/stSaDEfYhLZCzaoqVXVn,FYNQRUZvZMgbdAIVqAIjIzEhfBtqnEjiQgI+IHI,DAXkVeQUxd/ZaUFQmhKYKWdzxVHSgGRXiEMvEwF,MQyJd+zIMMBcyXrAczpigYTtgSxLQXyVIw/wgmq,18,MANDATORY_READING,Dr.,Petra,Schmidt,Waldweg,,58089,Hagen,Vorhalle,
kTAIZwahZWTVhFZygwXmfcQuWQyvvqDZNqXYma/,XvYiTJJYSKgUPiUxqU/stSaDEfYhLZCzaoqVXVn,FYNQRUZvZMgbdAIVqAIjIzEhfBtqnEjiQgI+IHI,DAXkVeQUxd/ZaUFQmhKYKWdzxVHSgGRXiEMvEwF,MQyJd+zIMMBcyXrAczpigYTtgSxLQXyVIw/wgmq,18,MANDATORY_READING,Dr.,Petra,Schmidt,Waldweg,,58089,Hagen,Vorhalle,
DLhoTiAJnBTSAYbfwgab+vOl/izbRbWiLc/GJYI,SnFBKbTygRWXAfrvThXmU+bXETSxvSTgzSRZeQO,EIsRQUDZbFjTPCXTqwQhtlcwWNHXeclYGUacNCQ,khcQoeyEC+rchUyEZeRQVlZdhJZZkQwNultFqEI,QcTaoZVZeOD+VchXOCJfSUeCmiWoHLWe+ChQNUV,2,MANDATORY_READING,Prof.,Sabine,Schneider,Waldweg,,58762,Altena,Altena,
UKFBoOJQbOBZZrMZDIuqVQ+jVxbUQNxVlKjJoR+,SnFBKbTygRWXAfrvThXmU+bXETSxvSTgzSRZeQO,EIsRQUDZbFjTPCXTqwQhtlcwWNHXeclYGUacNCQ,khcQoeyEC+rchUyEZeRQVlZdhJZZkQwNultFqEI,QcTaoZVZeOD+VchXOCJfSUeCmiWoHLWe+ChQNUV,2,MANDATORY_READING,Prof.,Sabine,Schneider,Waldweg,,58762,Altena,Altena,
doZyPhWEwRLZoPhYqcJXhWqSlAVihEsdOTYwctY,SnFBKbTygRWXAfrvThXmU+bXETSxvSTgzSRZeQO,EIsRQUDZbFjTPCXTqwQhtlcwWNHXeclYGUacNCQ,khcQoeyEC+rchUyEZeRQVlZdhJZZkQwNultFqEI,QcTaoZVZeOD+VchXOCJfSUeCmiWoHLWe+ChQNUV,2,MANDATORY_READING,Prof.,Sabine,Schneider,Waldweg,,58762,Altena,Altena,
qYnTvvQKMpUzUtTIEDpckFFtPZ+aqbZxSYcUEeK,SnFBKbTygRWXAfrvThXmU+bXETSxvSTgzSRZeQO,EIsRQUDZbFjTPCXTqwQhtlcwWNHXeclYGUacNCQ,khcQoeyEC+rchUyEZeRQVlZdhJZZkQwNultFqEI,QcTaoZVZeOD+VchXOCJfSUeCmiWoHLWe+ChQNUV,2,MANDATORY_READING,Prof.,Sabine,Schneider,Waldweg,,58762,Altena,Altena,
DQsWKDTYXDVotlVA+piLbgvORSsNxZuYWyZrYNh,lYZgRjTfpHB+ZofmaWyYmNUWPk/SqNxpDNaRZYV,EkXExWPEbEdLR/dYUrjhbQDeQzfpYHeETHnnyBB,FSvuoerGKPVQJxlqkyPPBljmuZDAitUIdRvATFX,ZROmY+pIOcAATyAtWSYPinpHUeXQQOZvcBEXcux,26,MANDATORY_READING,Frau,Petra,Weber,Bergstraße,,58515,Lüdenscheid,,
FVTFtVaTQbXXZgyGPPWi/XZlsWdXTDZNotsUaBO,lYZgRjTfpHB+ZofmaWyYmNUWPk/SqNxpDNaRZYV,EkXExWPEbEdLR/dYUrjhbQDeQzfpYHeETHnnyBB,FSvuoerGKPVQJxlqkyPPBljmuZDAitUIdRvATFX,ZROmY+pIOcAATyAtWSYPinpHUeXQQOZvcBEXcux,26,MANDATORY_READING,Frau,Petra,Weber,Bergstraße,,58515,Lüdenscheid,,
UWOllmqVRgJaorSTrVVdtTVSzr+xXhYXErhqsLy,lYZgRjTfpHB+ZofmaWyYmNUWPk/SqNxpDNaRZYV,EkXExWPEbEdLR/dYUrjhbQDeQzfpYHeETHnnyBB,FSvuoerGKPVQJxlqkyPPBljmuZDAitUIdRvATFX,ZROmY+pIOcAATyAtWSYPinpHUeXQQOZvcBEXcux,26,MANDATORY_READING,Frau,Petra,Weber,Bergstraße,,58515,Lüdenscheid,,
uLSqSTdkqyDNHiEYDYXUQdUxZXf+HMKfFxXXfwD,lYZgRjTfpHB+ZofmaWyYmNUWPk/SqNxpDNaRZYV,EkXExWPEbEdLR/dYUrjhbQDeQzfpYHeETHnnyBB,FSvuoerGKPVQJxlqkyPPBljmuZDAitUIdRvATFX,ZROmY+pIOcAATyAtWSYPinpHUeXQQOZvcBEXcux,26,MANDATORY_READING,Frau,Petra,Weber,Bergstraße,,58515,Lüdenscheid,,
KttANquWavswfhkmyxDAndYxhgC/cGdJSRXQNWK,NNpQZUqqxQzRWWAHGWRZqBTJmhrhsavqsJQRlVA,fFVRVTmWwWiIptOQFrpVOViefAHraUmOizylnNF,RfSdQReDZYYVxWYQ/KhYRQVqgmGjTjMPXAxrNFd,PXjKAqBqXWFjJZluqeBagHynH+AyBjFicvqztjZ,21,MANDATORY_READING,Frau,Petra,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
XkslWiaEeNFrWtWpZVotXESTF/TkiLNWPfcWmTX,NNpQZUqqxQzRWWAHGWRZqBTJmhrhsavqsJQRlVA,fFVRVTmWwWiIptOQFrpVOViefAHraUmOizylnNF,RfSdQReDZYYVxWYQ/KhYRQVqgmGjTjMPXAxrNFd,PXjKAqBqXWFjJZluqeBagHynH+AyBjFicvqztjZ,21,MANDATORY_READING,Frau,Petra,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
eVWmXLMSGZihdcCIhWUYTOZbqSFVoKTzXJVYpRl,NNpQZUqqxQzRWWAHGWRZqBTJmhrhsavqsJQRlVA,fFVRVTmWwWiIptOQFrpVOViefAHraUmOizylnNF,RfSdQReDZYYVxWYQ/KhYRQVqgmGjTjMPXAxrNFd,PXjKAqBqXWFjJZluqeBagHynH+AyBjFicvqztjZ,21,MANDATORY_READING,Frau,Petra,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
m/fargPAZWVcPhFUZpURvTOEwRLTKrPTOSUUBjS,NNpQZUqqxQzRWWAHGWRZqBTJmhrhsavqsJQRlVA,fFVRVTmWwWiIptOQFrpVOViefAHraUmOizylnNF,RfSdQReDZYYVxWYQ/KhYRQVqgmGjTjMPXAxrNFd,PXjKAqBqXWFjJZluqeBagHynH+AyBjFicvqztjZ,21,MANDATORY_READING,Frau,Petra,Schmidt,Kirchweg,,58089,Hagen,Vorhalle,
MOqiVIwRQTdMSCtGQSZdRqiQPhqhQZagwcSQRJv,SOSUqXTKEeeTEeqXyRXlEJZnTNPVnNpQYv+rTml,djOADxohOKSVuWwPTTKxgCXwCRQZAiUkWmSSTaO,mVpvHUGraUjtjkrMKlEoZSvaXPyVyVqJSYVELWB,HUtMTOhSTyR/UdDzmLvORHSpBywxzRZzXNUBdfB,49,MANDATORY_READING,Herr,Maria,Fischer,Lindenallee,,58099,Hagen,Boele,
RkiqEXYyDBmuowPSyUWfwNnbOZuxJBhsehVZ/ZR,SOSUqXTKEeeTEeqXyRXlEJZnTNPVnNpQYv+rTml,djOADxohOKSVuWwPTTKxgCXwCRQZAiUkWmSSTaO,mVpvHUGraUjtjkrMKlEoZSvaXPyVyVqJSYVELWB,HUtMTOhSTyR/UdDzmLvORHSpBywxzRZzXNUBdfB,49,MANDATORY_READING,Herr,Maria,Fischer,Lindenallee,,58099,Hagen,Boele,
TqUbULyLmOgnZViwmcMDVS+IAyDcKkVnHWuiuTW,SOSUqXTKEeeTEeqXyRXlEJZnTNPVnNpQYv+rTml,djOADxohOKSVuWwPTTKxgCXwCRQZAiUkWmSSTaO,mVpvHUGraUjtjkrMKlEoZSvaXPyVyVqJSYVELWB,HUtMTOhSTyR/UdDzmLvORHSpBywxzRZzXNUBdfB,49,MANDATORY_READING,Herr,Maria,Fischer,Lindenallee,,58099,Hagen,Boele,
sNnTfoXCvZ+dARdmspRuWIlhnvFodRovTWcZrhM,SOSUqXTKEeeTEeqXyRXlEJZnTNPVnNpQYv+rTml,djOADxohOKSVuWwPTTKxgCXwCRQZAiUkWmSSTaO,mVpvHUGraUjtjkrMKlEoZSvaXPyVyVqJSYVELWB,HUtMTOhSTyR/UdDzmLvORHSpBywxzRZzXNUBdfB,49,MANDATORY_READING,Herr,Maria,Fischer,Lindenallee,,58099,Hagen,Boele,
aBSWZJb/SzPTzvkwfFZ/ihwEJJmwsbrEIC+/rgT,TSwZQRkQTkUZKTDmQssZdSuFQjn/tgMnEiTnLiA,zGgWrvfEDYfrFM+YQHlWOUAWIP+hcIiUwHmMuJC,fVebqXdZTgACjWVYvF/+yNCrRUgeZfWZhGPYYxV,Ys+XxEvV/CvEgUsdVwQbLAXBbfWVNbCJWSZTmIL,16,MANDATORY_READING,Frau,Maria,Becker,Gartenstraße,15,58553,Halver,Halver,maria.becker@example.com
vUsyUVCTagRqJSXj/VWpgogZNpsK/lEQARIRAKU,TSwZQRkQTkUZKTDmQssZdSuFQjn/tgMnEiTnLiA,zGgWrvfEDYfrFM+YQHlWOUAWIP+hcIiUwHmMuJC,fVebqXdZTgACjWVYvF/+yNCrRUgeZfWZhGPYYxV,Ys+XxEvV/CvEgUsdVwQbLAXBbfWVNbCJWSZTmIL,16,MANDATORY_READING,Frau,Maria,Becker,Gartenstraße,15,58553,Halver,Halver,maria.becker@example.com
yOYdKYKZKhDSdecTAKCHZqbnCQCIWWbVlbdwRX+,TSwZQRkQTkUZKTDmQssZdSuFQjn/tgMnEiTnLiA,zGgWrvfEDYfrFM+YQHlWOUAWIP+hcIiUwHmMuJC,fVebqXdZTgACjWVYvF/+yNCrRUgeZfWZhGPYYxV,Ys+XxEvV/CvEgUsdVwQbLAXBbfWVNbCJWSZTmIL,16,MANDATORY_READING,Frau,Maria,Becker,Gartenstraße,15,58553,Halver,Halver,maria.becker@example.com
zH+kfYEsyGODyHBTkepsSXqsQOWFwMmSKZCKUPs,TSwZQRkQTkUZKTDmQssZdSuFQjn/tgMnEiTnLiA,zGgWrvfEDYfrFM+YQHlWOUAWIP+hcIiUwHmMuJC,fVebqXdZTgACjWVYvF/+yNCrRUgeZfWZhGPYYxV,Ys+XxEvV/CvEgUsdVwQbLAXBbfWVNbCJWSZTmIL,16,MANDATORY_READING,Frau,Maria,Becker,Gartenstraße,15,58553,Halver,Halver,maria.becker@example.com
CurewWlQW+fWXiHuPjFQzGTYKfzot+zBZRZNdHk,WwHYtOsrIqzpCOaChRJnoNMiL+m/DzbBkye/VPi,lOclHlUW+YFGmuiVLyJbKmvQTboFwGj/XWyYsDT,OhhsTTXHRKXhxTQzpJiJXQlYwuDQeaOlWnkFYZE,TOjJG/RTbjbvWrUjGbjDlSI/LgZAbLThLnvrkUc,19,MANDATORY_READING,Frau,Sabine,Becker,Marktplatz,12c,58553,Halver,Halver,sabine.becker@example.com
PWVeEoSxy+VHihkEJvVQWROWuFeoRSNSLTWNwuW,WwHYtOsrIqzpCOaChRJnoNMiL+m/DzbBkye/VPi,lOclHlUW+YFGmuiVLyJbKmvQTboFwGj/XWyYsDT,OhhsTTXHRKXhxTQzpJiJXQlYwuDQeaOlWnkFYZE,TOjJG/RTbjbvWrUjGbjDlSI/LgZAbLThLnvrkUc,19,MANDATORY_READING,Frau,Sabine,Becker,Marktplatz,12c,58553,Halver,Halver,sabine.becker@example.com
SKXOrmeLsIktOEibXXGOUv+YVXTPYWZWygSnmDa,WwHYtOsrIqzpCOaChRJnoNMiL+m/DzbBkye/VPi,lOclHlUW+YFGmuiVLyJbKmvQTboFwGj/XWyYsDT,OhhsTTXHRKXhxTQzpJiJXQlYwuDQeaOlWnkFYZE,TOjJG/RTbjbvWrUjGbjDlSI/LgZAbLThLnvrkUc,19,MANDATORY_READING,Frau,Sabine,Becker,Marktplatz,12c,58553,Halver,Halver,sabine.becker@example.com
fqXOfMRTyipYX/ZMsWTFwYEGRfVQPXRXYtagBvS,WwHYtOsrIqzpCOaChRJnoNMiL+m/DzbBkye/VPi,lOclHlUW+YFGmuiVLyJbKmvQTboFwGj/XWyYsDT,OhhsTTXHRKXhxTQzpJiJXQlYwuDQeaOlWnkFYZE,TOjJG/RTbjbvWrUjGbjDlSI/LgZAbLThLnvrkUc,19,MANDATORY_READING,Frau,Sabine,Becker,Marktplatz,12c,58553,Halver,Halver,sabine.becker@example.com
GByYabKaTHcleRBvpSmgJLGFGXlSlH+nWMvTPhp,Raygx/YzGzZdRVaXjIexibSXdU+exYmrVYOguWS,ZcYrZGQUxyQzAenzXJWnRZRzTVpFXRjQpYsGDTJ,WRkC+doNUbDVYkgBTJjfwSGRYLaLrz/+K/gOkSs,iSjBHPYPvzeKtflTfz+LiiqbDNyIBXSTDShuWQa,13,MANDATORY_READING,Herr,Sabine,Hoffmann,Gartenstraße,,58089,Hagen,Vorhalle,
UXIujiEEJqwLWPtdnXNpgLictkEQvqHGRQzDsuh,Raygx/YzGzZdRVaXjIexibSXdU+exYmrVYOguWS,ZcYrZGQUxyQzAenzXJWnRZRzTVpFXRjQpYsGDTJ,WRkC+doNUbDVYkgBTJjfwSGRYLaLrz/+K/gOkSs,iSjBHPYPvzeKtflTfz+LiiqbDNyIBXSTDShuWQa,13,MANDATORY_READING,Herr,Sabine,Hoffmann,Gartenstraße,,58089,Hagen,Vorhalle,
jKSvQfPYQwGjyo/zQYqqGlWyWoSnMEgxsijCbdV,Raygx/YzGzZdRVaXjIexibSXdU+exYmrVYOguWS,ZcYrZGQUxyQzAenzXJWnRZRzTVpFXRjQpYsGDTJ,WRkC+doNUbDVYkgBTJjfwSGRYLaLrz/+K/gOkSs,iSjBHPYPvzeKtflTfz+LiiqbDNyIBXSTDShuWQa,13,MANDATORY_READING,Herr,Sabine,Hoffmann,Gartenstraße,,58089,Hagen,Vorhalle,
rUlMxxJCPWpBTQlQnQQsRAMeEjhWZowLAuTQLEP,Raygx/YzGzZdRVaXjIexibSXdU+exYmrVYOguWS,ZcYrZGQUxyQzAenzXJWnRZRzTVpFXRjQpYsGDTJ,WRkC+doNUbDVYkgBTJjfwSGRYLaLrz/+K/gOkSs,iSjBHPYPvzeKtflTfz+LiiqbDNyIBXSTDShuWQa,13,MANDATORY_READING,Herr,Sabine,Hoffmann,Gartenstraße,,58089,Hagen,Vorhalle,
FKzKXVYX+QlwKVzYEnbGIFWGSBUPaIALgxZnlaz,warGLlVajOBXZmTaRTozeUfErLfzqv/hOmi/aZQ,FWfsYXQXMjOedVqxqZhUIPxWAcpUGPmBdVHUIDb,EoUdSEFBgQTLxTVwWv/VYwAGFFHIBADhrPkVFSk,'+RUIaCKVEVRYSpQPYapRYjQRRanYdgXVgzzkRbH,52,MANDATORY_READING,Herr,Julia,Müller,Bergstraße,,58553,Halver,Halver,
MtBhPRNqWZchPNvFUjXqoX/J/RxeEAWpseoU/Pg,warGLlVajOBXZmTaRTozeUfErLfzqv/hOmi/aZQ,FWfsYXQXMjOedVqxqZhUIPxWAcpUGPmBdVHUIDb,EoUdSEFBgQTLxTVwWv/VYwAGFFHIBADhrPkVFSk,'+RUIaCKVEVRYSpQPYapRYjQRRanYdgXVgzzkRbH,52,MANDATORY_READING,Herr,Julia,Müller,Bergstraße,,58553,Halver,Halver,
XkQSVHVTYnmHmKXSoXtmoSHO+XWYCkcgFlBFVMb,warGLlVajOBXZmTaRTozeUfErLfzqv/hOmi/aZQ,FWfsYXQXMjOedVqxqZhUIPxWAcpUGPmBdVHUIDb,EoUdSEFBgQTLxTVwWv/VYwAGFFHIBADhrPkVFSk,'+RUIaCKVEVRYSpQPYapRYjQRRanYdgXVgzzkRbH,52,MANDATORY_READING,Herr,Julia,Müller,Bergstraße,,58553,Halver,Halver,
oVrAgjUlkWWUYKKRhVgjkvN/TzkaLC/j+eHoISX,warGLlVajOBXZmTaRTozeUfErLfzqv/hOmi/aZQ,FWfsYXQXMjOedVqxqZhUIPxWAcpUGPmBdVHUIDb,EoUdSEFBgQTLxTVwWv/VYwAGFFHIBADhrPkVFSk,'+RUIaCKVEVRYSpQPYapRYjQRRanYdgXVgzzkRbH,52,MANDATORY_READING,Herr,Julia,Müller,Bergstraße,,58553,Halver,Halver,
EmPxPZcVaGwBOAIIpQrZTbhNxCzUA+BrdOY/CDd,STxHhciDRabkXVpCMmMpDFveekrELQYVtYTRcKS,WSADmJaVxbiAXZBZrhGofWiZITfRKsQQF/CRSUQ,OHbSyItZowZxvUSsFXHWMFUvmsDZmJAvOeMrUCl,r+QCCPwHUV+IVQPYryEiOuhURENfVgWVYqtIZGL,25,MANDATORY_READING,Frau,Michael,Schmidt,Marktplatz,,58762,Altena,Altena,
KfQWGTTrtdDVGMRr/zCrnrcfTJdlTNT/xQtoObS,STxHhciDRabkXVpCMmMpDFveekrELQYVtYTRcKS,WSADmJaVxbiAXZBZrhGofWiZITfRKsQQF/CRSUQ,OHbSyItZowZxvUSsFXHWMFUvmsDZmJAvOeMrUCl,r+QCCPwHUV+IVQPYryEiOuhURENfVgWVYqtIZGL,25,MANDATORY_READING,Frau,Michael,Schmidt,Marktplatz,,58762,Altena,Altena,
TXzQebTsRORaSNvxKOEcMWALuGuGxNaTwXToIzQ,STxHhciDRabkXVpCMmMpDFveekrELQYVtYTRcKS,WSADmJaVxbiAXZBZrhGofWiZITfRKsQQF/CRSUQ,OHbSyItZowZxvUSsFXHWMFUvmsDZmJAvOeMrUCl,r+QCCPwHUV+IVQPYryEiOuhURENfVgWVYqtIZGL,25,MANDATORY_READING,Frau,Michael,Schmidt,Marktplatz,,58762,Altena,Altena,
rPumgRLVoQQjZJeAUqAKEoDhdXhyfjYbjpNZGpz,STxHhciDRabkXVpCMmMpDFveekrELQYVtYTRcKS,WSADmJaVxbiAXZBZrhGofWiZITfRKsQQF/CRSUQ,OHbSyItZowZxvUSsFXHWMFUvmsDZmJAvOeMrUCl,r+QCCPwHUV+IVQPYryEiOuhURENfVgWVYqtIZGL,25,MANDATORY_READING,Frau,Michael,Schmidt,Marktplatz,,58762,Altena,Altena,
