Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
BRiBbumXj+luYthySg/JRLVWqDiRLjxnDVwdAce,VTCjZIuPALSYwxTrtFDVqhFvkZaBYJkSfVMZOfh,xUCjwYDYfSQDgxQuhEzoXNAqlpQLvbRRPRWviSN,fTneBjvtvRTPZacnoiMVvPAIHxp/+LESUigTgtS,cR+/MotstSQkJKGVbwWTnlBsVUoWkQQUzkQnVxz,24,DIRECT_MAIL,Dipl.-Ing.,Petra,Weber,Dorfstraße,,58809,Neuenrade,Neuenrade,
DRQHjnqdhrVfVePEWTHt/vHpxXFxcR+jTaV+MmH,VTCjZIuPALSYwxTrtFDVqhFvkZaBYJkSfVMZOfh,xUCjwYDYfSQDgxQuhEzoXNAqlpQLvbRRPRWviSN,fTneBjvtvRTPZacnoiMVvPAIHxp/+LESUigTgtS,cR+/MotstSQkJKGVbwWTnlBsVUoWkQQUzkQnVxz,24,DIRECT_MAIL,Dipl.-Ing.,Petra,Weber,Dorfstraße,,58809,Neuenrade,Neuenrade,
ZROnUYhUYJYBdtVzpVA+lTWVgwUTOaOseDElRMb,VTCjZIuPALSYwxTrtFDVqhFvkZaBYJkSfVMZOfh,xUCjwYDYfSQDgxQuhEzoXNAqlpQLvbRRPRWviSN,fTneBjvtvRTPZacnoiMVvPAIHxp/+LESUigTgtS,cR+/MotstSQkJKGVbwWTnlBsVUoWkQQUzkQnVxz,24,DIRECT_MAIL,Dipl.-Ing.,Petra,Weber,Dorfstraße,,58809,Neuenrade,Neuenrade,
JjRRiVTtTrYGTEVaPJCbvRVhUfWxTvWERsBtUuK,eRoWYOZfTJjgJLBF/VQsRNRQp+FJrTEwYvxSARC,gxAWRsjnb+QVSZDIncXcs+VsnhlzIZwYXOFDdXy,uYXqXtsghcQ+anUGvhSmFVzJIWAo/YURuMBtVDi,nOGefwSUZR+bZaRO/cMbyUCqvySDQzOstjwkajR,1,DIRECT_MAIL,Herr,Sabine,Hoffmann,Gartenstraße,,58553,Halver,Halver,
QDVyarApZciaJApIMOL+GN/HprBAYVOtqwGkkEl,eRoWYOZfTJjgJLBF/VQsRNRQp+FJrTEwYvxSARC,gxAWRsjnb+QVSZDIncXcs+VsnhlzIZwYXOFDdXy,uYXqXtsghcQ+anUGvhSmFVzJIWAo/YURuMBtVDi,nOGefwSUZR+bZaRO/cMbyUCqvySDQzOstjwkajR,1,DIRECT_MAIL,Herr,Sabine,Hoffmann,Gartenstraße,,58553,Halver,Halver,
udUygpozYbYthKltZvAQlVnSbRVh/oLgasofRHF,eRoWYOZfTJjgJLBF/VQsRNRQp+FJrTEwYvxSARC,gxAWRsjnb+QVSZDIncXcs+VsnhlzIZwYXOFDdXy,uYXqXtsghcQ+anUGvhSmFVzJIWAo/YURuMBtVDi,nOGefwSUZR+bZaRO/cMbyUCqvySDQzOstjwkajR,1,DIRECT_MAIL,Herr,Sabine,Hoffmann,Gartenstraße,,58553,Halver,Halver,
wZ+lZnLFEgAgBYyWaHatHCLdUutoSxfkneWRjZg,eRoWYOZfTJjgJLBF/VQsRNRQp+FJrTEwYvxSARC,gxAWRsjnb+QVSZDIncXcs+VsnhlzIZwYXOFDdXy,uYXqXtsghcQ+anUGvhSmFVzJIWAo/YURuMBtVDi,nOGefwSUZR+bZaRO/cMbyUCqvySDQzOstjwkajR,1,DIRECT_MAIL,Herr,Sabine,Hoffmann,Gartenstraße,,58553,Halver,Halver,
EUlqxwUVGpGLAfHcFMmYpSoUtYsxFonW/yqQmVZ,cUYoGZnvpYqsVwcLWKmZbEGbKySnnFgPTYpcRVy,'+qSQSmeVSDlVXWOG+e+QRUo+rfKFCUjdGgVgXUS,fzOl/htvpUItWhRxSRmNEZRfZOQZkau+OXdFPFU,n/ma+VOLihK+WmynWsGUNOAbRpEhUKmcZUjJgjC,18,DIRECT_MAIL,Dr.,Julia,Becker,Schulstraße,1,58809,Neuenrade,Neuenrade,julia.becker@example.com
VlbOTWUEaZUvqxQbZjWeOWXOnCRwfnYDQBhgm/Q,cUYoGZnvpYqsVwcLWKmZbEGbKySnnFgPTYpcRVy,'+qSQSmeVSDlVXWOG+e+QRUo+rfKFCUjdGgVgXUS,fzOl/htvpUItWhRxSRmNEZRfZOQZkau+OXdFPFU,n/ma+VOLihK+WmynWsGUNOAbRpEhUKmcZUjJgjC,18,DIRECT_MAIL,Dr.,Julia,Becker,Schulstraße,1,58809,Neuenrade,Neuenrade,julia.becker@example.com
ijDOqxPNqFYnRjxBWHVjXVY/CoBOUWQTBXDanKV,cUYoGZnvpYqsVwcLWKmZbEGbKySnnFgPTYpcRVy,'+qSQSmeVSDlVXWOG+e+QRUo+rfKFCUjdGgVgXUS,fzOl/htvpUItWhRxSRmNEZRfZOQZkau+OXdFPFU,n/ma+VOLihK+WmynWsGUNOAbRpEhUKmcZUjJgjC,18,DIRECT_MAIL,Dr.,Julia,Becker,Schulstraße,1,58809,Neuenrade,Neuenrade,julia.becker@example.com
ynAqlhktXEQZROQSAzsilcyyLiRBdMReUVQpviM,cUYoGZnvpYqsVwcLWKmZbEGbKySnnFgPTYpcRVy,'+qSQSmeVSDlVXWOG+e+QRUo+rfKFCUjdGgVgXUS,fzOl/htvpUItWhRxSRmNEZRfZOQZkau+OXdFPFU,n/ma+VOLihK+WmynWsGUNOAbRpEhUKmcZUjJgjC,18,DIRECT_MAIL,Dr.,Julia,Becker,Schulstraße,1,58809,Neuenrade,Neuenrade,julia.becker@example.com
SyZBEMm+ZBDtzMYQhvBsLZdDQWvEeZoWDLBcyYg,aTxHY+tb+guXMPtlKMlQAMqNqUwycBLTZwLwUbX,ukPwXIcSoXUROnVueJxQJQUKOSYO+JKnCXONhXS,mUQprmjRHjKedmGfdM+BpSxWuhXcWXrZYSciZJP,ymVlmMPknCdGngeSiUJJnCOQYHtYKnwjrQX/cUT,45,DIRECT_MAIL,Frau,Klaus,Fischer,Bergstraße,,58553,Halver,Halver,
USbWHZvXcTTSkEjLataj+oLOmgAUIRcpPWQPUKc,aTxHY+tb+guXMPtlKMlQAMqNqUwycBLTZwLwUbX,ukPwXIcSoXUROnVueJxQJQUKOSYO+JKnCXONhXS,mUQprmjRHjKedmGfdM+BpSxWuhXcWXrZYSciZJP,ymVlmMPknCdGngeSiUJJnCOQYHtYKnwjrQX/cUT,45,DIRECT_MAIL,Frau,Klaus,Fischer,Bergstraße,,58553,Halver,Halver,
bZvbzQDLloCHOUjujGSSmP/AoCZTCzWpNpKnXlW,aTxHY+tb+guXMPtlKMlQAMqNqUwycBLTZwLwUbX,ukPwXIcSoXUROnVueJxQJQUKOSYO+JKnCXONhXS,mUQprmjRHjKedmGfdM+BpSxWuhXcWXrZYSciZJP,ymVlmMPknCdGngeSiUJJnCOQYHtYKnwjrQX/cUT,45,DIRECT_MAIL,Frau,Klaus,Fischer,Bergstraße,,58553,Halver,Halver,
nTBvImBQYjmGWVEpNbQmQSwCPMDxtWudEUxBzWj,aTxHY+tb+guXMPtlKMlQAMqNqUwycBLTZwLwUbX,ukPwXIcSoXUROnVueJxQJQUKOSYO+JKnCXONhXS,mUQprmjRHjKedmGfdM+BpSxWuhXcWXrZYSciZJP,ymVlmMPknCdGngeSiUJJnCOQYHtYKnwjrQX/cUT,45,DIRECT_MAIL,Frau,Klaus,Fischer,Bergstraße,,58553,Halver,Halver,
/qhaWRcgnTyVeWvzciABub/gwQ+oUfCVmQEJwfI,gmnykNDmfKapUlJY+aJQWQovTXGVmUONmuGTK+Z,FPAgmQZWRZgAQwVLrkKUTYkCdyNKLWxTWRThHUy,VUegZRhZtMsKJzpnhWsMIQiFSQWBvJMLQjBQrkO,Yo+u/dnDLNVBdWaOkUqvxaSJODGsXxTRRWMDfxt,3,DIRECT_MAIL,Prof.,Sabine,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
nziVWQtIxpRSQQXLbLTBTQYtRWEWGYFSkLWTar/,gmnykNDmfKapUlJY+aJQWQovTXGVmUONmuGTK+Z,FPAgmQZWRZgAQwVLrkKUTYkCdyNKLWxTWRThHUy,VUegZRhZtMsKJzpnhWsMIQiFSQWBvJMLQjBQrkO,Yo+u/dnDLNVBdWaOkUqvxaSJODGsXxTRRWMDfxt,3,DIRECT_MAIL,Prof.,Sabine,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
pZOWWTEUzntFyXQRpTWEIK/YWSfHYmWRHP/coYM,gmnykNDmfKapUlJY+aJQWQovTXGVmUONmuGTK+Z,FPAgmQZWRZgAQwVLrkKUTYkCdyNKLWxTWRThHUy,VUegZRhZtMsKJzpnhWsMIQiFSQWBvJMLQjBQrkO,Yo+u/dnDLNVBdWaOkUqvxaSJODGsXxTRRWMDfxt,3,DIRECT_MAIL,Prof.,Sabine,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
vPETMHGFPsuPBzQDTCLYQshhY+cilfGuUYLJyxR,gmnykNDmfKapUlJY+aJQWQovTXGVmUONmuGTK+Z,FPAgmQZWRZgAQwVLrkKUTYkCdyNKLWxTWRThHUy,VUegZRhZtMsKJzpnhWsMIQiFSQWBvJMLQjBQrkO,Yo+u/dnDLNVBdWaOkUqvxaSJODGsXxTRRWMDfxt,3,DIRECT_MAIL,Prof.,Sabine,Schmidt,Gartenstraße,,58515,Lüdenscheid,,
RnYSSCSV+wrhkAIxDdMyiyRTfEkqwMAjUBtaZad,oMFzUiWhqJdXqlDSWRsKZKUJypxjaYsWywsqpaY,WDIOxkTYNV+W/DTqEYqgHPCuGVWsdYXkjTQXxju,mURYQQYMoSHJRQcjynSULhbOUXUBcSmwTWZDVXW,lKWiuQYQNTqBlWSiZopzYxdgCpFMUwXONsJBIYT,8,DIRECT_MAIL,Dr.,Hans,Wagner,Hauptstraße,,58099,Hagen,Boele,
jmSoVTVXvToXCiLAerrTZavnbnpmvFEyuBhqDpD,oMFzUiWhqJdXqlDSWRsKZKUJypxjaYsWywsqpaY,WDIOxkTYNV+W/DTqEYqgHPCuGVWsdYXkjTQXxju,mURYQQYMoSHJRQcjynSULhbOUXUBcSmwTWZDVXW,lKWiuQYQNTqBlWSiZopzYxdgCpFMUwXONsJBIYT,8,DIRECT_MAIL,Dr.,Hans,Wagner,Hauptstraße,,58099,Hagen,Boele,
u+UdXwWwgWGLcXEVRUPlW/cTaqS+CMXyiRaZZhq,oMFzUiWhqJdXqlDSWRsKZKUJypxjaYsWywsqpaY,WDIOxkTYNV+W/DTqEYqgHPCuGVWsdYXkjTQXxju,mURYQQYMoSHJRQcjynSULhbOUXUBcSmwTWZDVXW,lKWiuQYQNTqBlWSiZopzYxdgCpFMUwXONsJBIYT,8,DIRECT_MAIL,Dr.,Hans,Wagner,Hauptstraße,,58099,Hagen,Boele,
wqSZrHpLhoPfYvsqSTQEqqdHMtZptQIrhaQBeud,oMFzUiWhqJdXqlDSWRsKZKUJypxjaYsWywsqpaY,WDIOxkTYNV+W/DTqEYqgHPCuGVWsdYXkjTQXxju,mURYQQYMoSHJRQcjynSULhbOUXUBcSmwTWZDVXW,lKWiuQYQNTqBlWSiZopzYxdgCpFMUwXONsJBIYT,8,DIRECT_MAIL,Dr.,Hans,Wagner,Hauptstraße,,58099,Hagen,Boele,
/miQHIj/JXjESrYTdTcHNXTVQeTPaaYJKAtPZRQ,NtwQ+TSrxdqZIYpHNwNTPWrMW+vSTWqilNTVkhW,EyenFBQEJkjZfcicZwelrYTiJAWZiIl+AVzUxUJ,TEnHTYhcYYHxnGpSFvhrSWooZraBQVUkftYJGQO,ooJKxTWEReU/OUvCCdbmTsrRtWefBynfclPsSRi,2,DIRECT_MAIL,Dipl.-Ing.,Maria,Hoffmann,Bergstraße,1a,58089,Hagen,Vorhalle,maria.hoffmann@example.com
fTPWEhUPOxnQHpJUKNYqRYXKmNmJPQhRuYrytKQ,NtwQ+TSrxdqZIYpHNwNTPWrMW+vSTWqilNTVkhW,EyenFBQEJkjZfcicZwelrYTiJAWZiIl+AVzUxUJ,TEnHTYhcYYHxnGpSFvhrSWooZraBQVUkftYJGQO,ooJKxTWEReU/OUvCCdbmTsrRtWefBynfclPsSRi,2,DIRECT_MAIL,Dipl.-Ing.,Maria,Hoffmann,Bergstraße,1a,58089,Hagen,Vorhalle,maria.hoffmann@example.com
qMIdv+RtZbKgSToyTqaJhWVAYtkZNUiOjiudWwT,NtwQ+TSrxdqZIYpHNwNTPWrMW+vSTWqilNTVkhW,EyenFBQEJkjZfcicZwelrYTiJAWZiIl+AVzUxUJ,TEnHTYhcYYHxnGpSFvhrSWooZraBQVUkftYJGQO,ooJKxTWEReU/OUvCCdbmTsrRtWefBynfclPsSRi,2,DIRECT_MAIL,Dipl.-Ing.,Maria,Hoffmann,Bergstraße,1a,58089,Hagen,Vorhalle,maria.hoffmann@example.com
xQHQR/ECup+EHNHLT+YyTK/WzyRDJmsRRGpEIGS,NtwQ+TSrxdqZIYpHNwNTPWrMW+vSTWqilNTVkhW,EyenFBQEJkjZfcicZwelrYTiJAWZiIl+AVzUxUJ,TEnHTYhcYYHxnGpSFvhrSWooZraBQVUkftYJGQO,ooJKxTWEReU/OUvCCdbmTsrRtWefBynfclPsSRi,2,DIRECT_MAIL,Dipl.-Ing.,Maria,Hoffmann,Bergstraße,1a,58089,Hagen,Vorhalle,maria.hoffmann@example.com
HT+NQzdowiNwczIfnFRVZziScfNZVEIMrxLSRnX,klTPHaWUXWyHqYkCVANrUGDPxlRZlReErTFMSiF,O/VtvYzwVbBHbbmHMhryQCPOQ//LdChfQhTDJWJ,yAfyZGBYOwUXpJ/GJrQxW/HfOCkwbUJfbpitRLF,EcUadUtqPJasTIywBHHCUlvFmBXCEVRRyhLZAoS,56,DIRECT_MAIL,Frau,Michael,Meyer,Gartenstraße,,58762,Altena,Altena,
lNpUnXnhxxsDAVtvTnPEiJApqOHCduTaSdHAXWv,klTPHaWUXWyHqYkCVANrUGDPxlRZlReErTFMSiF,O/VtvYzwVbBHbbmHMhryQCPOQ//LdChfQhTDJWJ,yAfyZGBYOwUXpJ/GJrQxW/HfOCkwbUJfbpitRLF,EcUadUtqPJasTIywBHHCUlvFmBXCEVRRyhLZAoS,56,DIRECT_MAIL,Frau,Michael,Meyer,Gartenstraße,,58762,Altena,Altena,
msRx/faFRMpkCXRziRkVOdcZfBizQSaIXWQQzak,klTPHaWUXWyHqYkCVANrUGDPxlRZlReErTFMSiF,O/VtvYzwVbBHbbmHMhryQCPOQ//LdChfQhTDJWJ,yAfyZGBYOwUXpJ/GJrQxW/HfOCkwbUJfbpitRLF,EcUadUtqPJasTIywBHHCUlvFmBXCEVRRyhLZAoS,56,DIRECT_MAIL,Frau,Michael,Meyer,Gartenstraße,,58762,Altena,Altena,
rQH/ACRspQxklSRTVeSVRTnYUEXzXrSPDWjPnJe,klTPHaWUXWyHqYkCVANrUGDPxlRZlReErTFMSiF,O/VtvYzwVbBHbbmHMhryQCPOQ//LdChfQhTDJWJ,yAfyZGBYOwUXpJ/GJrQxW/HfOCkwbUJfbpitRLF,EcUadUtqPJasTIywBHHCUlvFmBXCEVRRyhLZAoS,56,DIRECT_MAIL,Frau,Michael,Meyer,Gartenstraße,,58762,Altena,Altena,
I+OW/uMtamRYheTbTwzPRdwDGzINgVwRdgiUCmY,RRhrqGDCZERvHloMqNC+zTXmSEDXQbUvuZjMVup,ycU+o/LMEjRsELyidIKhtKXduttVrHAjWsfRQIZ,INkRSTRcsJWpXJEKMRaQHDKzIforKe/QieRhcgo,IARHnZMsVYaQHVYZdGXENLUlqTRZtZrHWQGgZRl,6,DIRECT_MAIL,Herr,Petra,Schmidt,Marktplatz,,58515,Lüdenscheid,,
XSFVUu/fkiXDCmOSRRVYYXOQfqoqRHeQGQtwxUr,RRhrqGDCZERvHloMqNC+zTXmSEDXQbUvuZjMVup,ycU+o/LMEjRsELyidIKhtKXduttVrHAjWsfRQIZ,INkRSTRcsJWpXJEKMRaQHDKzIforKe/QieRhcgo,IARHnZMsVYaQHVYZdGXENLUlqTRZtZrHWQGgZRl,6,DIRECT_MAIL,Herr,Petra,Schmidt,Marktplatz,,58515,Lüdenscheid,,
ZTDkMQ/EOCSCQXTJFlICPDLKQmQQqRkETpBFyQW,RRhrqGDCZERvHloMqNC+zTXmSEDXQbUvuZjMVup,ycU+o/LMEjRsELyidIKhtKXduttVrHAjWsfRQIZ,INkRSTRcsJWpXJEKMRaQHDKzIforKe/QieRhcgo,IARHnZMsVYaQHVYZdGXENLUlqTRZtZrHWQGgZRl,6,DIRECT_MAIL,Herr,Petra,Schmidt,Marktplatz,,58515,Lüdenscheid,,
rMHkRXVxvTUWmtJNLbQSAL+SgNSOGpI+VrntGVI,RRhrqGDCZERvHloMqNC+zTXmSEDXQbUvuZjMVup,ycU+o/LMEjRsELyidIKhtKXduttVrHAjWsfRQIZ,INkRSTRcsJWpXJEKMRaQHDKzIforKe/QieRhcgo,IARHnZMsVYaQHVYZdGXENLUlqTRZtZrHWQGgZRl,6,DIRECT_MAIL,Herr,Petra,Schmidt,Marktplatz,,58515,Lüdenscheid,,
TmyolTtqOSWR+jHKVSpkCSOebnbBTLKTsUbQUQZ,pwgHTLosphMQVcRmOA+txlFXi+AURaYl//SdkWe,jDLXURVHRGeZGtA/VqFlcWIPTgSYqzjDIXspoVU,VGnGTXAxTajhoUdorReTmZvHhGwgADWDXYmXaZQ,UTylnOaIFFEfGuvPVGpmiTXijpVrh+ajIXGkAPn,22,DIRECT_MAIL,Frau,Thomas,Schmidt,Bahnhofstraße,,58762,Altena,Altena,
VlIDuJiCqPGtwcUrYuLNAiZwEVOYUPrasMGcOvk,pwgHTLosphMQVcRmOA+txlFXi+AURaYl//SdkWe,jDLXURVHRGeZGtA/VqFlcWIPTgSYqzjDIXspoVU,VGnGTXAxTajhoUdorReTmZvHhGwgADWDXYmXaZQ,UTylnOaIFFEfGuvPVGpmiTXijpVrh+ajIXGkAPn,22,DIRECT_MAIL,Frau,Thomas,Schmidt,Bahnhofstraße,,58762,Altena,Altena,
dERRmrpRR/WZsbKYYquKtoZkYeValwXTMctGWFW,pwgHTLosphMQVcRmOA+txlFXi+AURaYl//SdkWe,jDLXURVHRGeZGtA/VqFlcWIPTgSYqzjDIXspoVU,VGnGTXAxTajhoUdorReTmZvHhGwgADWDXYmXaZQ,UTylnOaIFFEfGuvPVGpmiTXijpVrh+ajIXGkAPn,22,DIRECT_MAIL,Frau,Thomas,Schmidt,Bahnhofstraße,,58762,Altena,Altena,
fyxDQUthRSRCLcFeSsmEdTwraGiTsWVAkMRYBeH,pwgHTLosphMQVcRmOA+txlFXi+AURaYl//SdkWe,jDLXURVHRGeZGtA/VqFlcWIPTgSYqzjDIXspoVU,VGnGTXAxTajhoUdorReTmZvHhGwgADWDXYmXaZQ,UTylnOaIFFEfGuvPVGpmiTXijpVrh+ajIXGkAPn,22,DIRECT_MAIL,Frau,Thomas,Schmidt,Bahnhofstraße,,58762,Altena,Altena,
ZuYSXNHEYMrQhrnoRRcaIYXSCZEaCQjjcsmQuVl,BJSwmXyjm+XlBshfp+HYYJNWaVndVLKzAbIjSrn,RDpEQRRhFZfuxfsGzYhUWfxYBSYoXW+GouGuHQk,XWRSRSCPVovrcZajWrjdgqtSjcVa+ZZJYPcAkiY,'++hjXnSWpWswlpbZkZOOcdetFjwONSZrLBATSVh,6,DIRECT_MAIL,Herr,Peter,Schmidt,Lindenallee,,58089,Hagen,Vorhalle,
oNXSJUGWSTJnQWHwWSRcfLTSdCkTViyRdtZHpZS,BJSwmXyjm+XlBshfp+HYYJNWaVndVLKzAbIjSrn,RDpEQRRhFZfuxfsGzYhUWfxYBSYoXW+GouGuHQk,XWRSRSCPVovrcZajWrjdgqtSjcVa+ZZJYPcAkiY,'++hjXnSWpWswlpbZkZOOcdetFjwONSZrLBATSVh,6,DIRECT_MAIL,Herr,Peter,Schmidt,Lindenallee,,58089,Hagen,Vorhalle,
yHGRpjyiZgAeYIjwEcJGFMJBYXpmrWJZKXnbwZn,BJSwmXyjm+XlBshfp+HYYJNWaVndVLKzAbIjSrn,RDpEQRRhFZfuxfsGzYhUWfxYBSYoXW+GouGuHQk,XWRSRSCPVovrcZajWrjdgqtSjcVa+ZZJYPcAkiY,'++hjXnSWpWswlpbZkZOOcdetFjwONSZrLBATSVh,6,DIRECT_MAIL,Herr,Peter,Schmidt,Lindenallee,,58089,Hagen,Vorhalle,
yRIDHQXycdSCJl+ReJMoUOByGRVwWGfSIYMslFi,BJSwmXyjm+XlBshfp+HYYJNWaVndVLKzAbIjSrn,RDpEQRRhFZfuxfsGzYhUWfxYBSYoXW+GouGuHQk,XWRSRSCPVovrcZajWrjdgqtSjcVa+ZZJYPcAkiY,'++hjXnSWpWswlpbZkZOOcdetFjwONSZrLBATSVh,6,DIRECT_MAIL,Herr,Peter,Schmidt,Lindenallee,,58089,Hagen,Vorhalle,
TfWwRJubXtpuCRqlssWpsXDJUftm+HnVtawKH+J,ZbWtTZUa/tdTUgdWVGsNtWMPvpJpTarWUwqtgpn,oRrc+UPVTUsk/SWieVETWiBXZ/LqWeBSYNNQJHd,gZWKhXaRLZJoGszvrJrDDAyrLjfSIYisnWSvXwQ,TSNZhQrsx+pTrifwdWwRyTxAbQIeAWSWbxeyIrb,36,DIRECT_MAIL,Dipl.-Ing.,Anna,Müller,Schulstraße,,58809,Neuenrade,Neuenrade,
XlciKXNHY+yVTfUHhGVRnEUnwaQVSFUSgBUQBxL,ZbWtTZUa/tdTUgdWVGsNtWMPvpJpTarWUwqtgpn,oRrc+UPVTUsk/SWieVETWiBXZ/LqWeBSYNNQJHd,gZWKhXaRLZJoGszvrJrDDAyrLjfSIYisnWSvXwQ,TSNZhQrsx+pTrifwdWwRyTxAbQIeAWSWbxeyIrb,36,DIRECT_MAIL,Dipl.-Ing.,Anna,Müller,Schulstraße,,58809,Neuenrade,Neuenrade,
fzQbZDLhHQvjsjPTEU/SQpztY+faLyDTQBkacgY,ZbWtTZUa/tdTUgdWVGsNtWMPvpJpTarWUwqtgpn,oRrc+UPVTUsk/SWieVETWiBXZ/LqWeBSYNNQJHd,gZWKhXaRLZJoGszvrJrDDAyrLjfSIYisnWSvXwQ,TSNZhQrsx+pTrifwdWwRyTxAbQIeAWSWbxeyIrb,36,DIRECT_MAIL,Dipl.-Ing.,Anna,Müller,Schulstraße,,58809,Neuenrade,Neuenrade,
rXWvYU/BwtIvTiWSCPJY/YeOko/mwTWdcNWzWtx,ZbWtTZUa/tdTUgdWVGsNtWMPvpJpTarWUwqtgpn,oRrc+UPVTUsk/SWieVETWiBXZ/LqWeBSYNNQJHd,gZWKhXaRLZJoGszvrJrDDAyrLjfSIYisnWSvXwQ,TSNZhQrsx+pTrifwdWwRyTxAbQIeAWSWbxeyIrb,36,DIRECT_MAIL,Dipl.-Ing.,Anna,Müller,Schulstraße,,58809,Neuenrade,Neuenrade,
'+IIFyBvUWWzohTRclVwj+QST/nmjkpioTXdR/Vy,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
IaqAenOhfdQvylIesrNYfgzmmfTvLhrKQpEHPvY,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
UfQ+fuPdQgXxMUZaYSZEvn+pobpaUuTXvvZVHtG,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
aONQzVYcMVpXSecdTFvFe+yaJXZUwnYK//WSSea,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
bGOUypDUIsLogOVrUxGdwAYCgLUXsBD/NbzFYWk,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
gIAzLhOPauXGyfddrqURkSpFtUw+clIFUrWQuOc,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
iNrVStppXgawWKPVHVGXTlhdnBSWPmWpmWVzzPq,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
jXJDXGYNUTVshXZVNZWVQLsWaysYXYmLFmczZYA,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
okPomfJmv/LjCcooNCnxUKSWfTbtZRlbqSRXLVP,uehXIJJkgRWpvMOqVWPhKFc/jD+WiwVZTSGvTyw,WZzBmHMoTqVhzLaOmqDseTLTXsbKNZGPmEmqqQZ,CUtRnPAHVZfYrESoZeZXvOfZRnJoeRJCtJFnSRa,lNiMcvLLDSGVaQOArJVlvfQTInfiZQZYefUUq+h,28,DIRECT_MAIL,Prof.,Sabine,Schulz,Bahnhofstraße,,58515,Lüdenscheid,,
