Meter Reading (MR) Doc. No.,HAUS,ANLAGE,ME_MA_ID,EQUNR,HOUSE_NUM1,ENTSCHEIDUNG,TITLE,FORENAME,SURNAME,STREET,STREETNO,POST_CODE1,CITY1,CITY2,EMAIL
xOzpiEtcWWSYYPgkoCjgYwXafzSyXnYYTMyFZ+p,PsFifLEBIgBtBdgLmGnRqLpwWxxxtQR+TMP/UKP,HIpLNv/MnrbitUFOreFnXtfYjlSbmNoDLwI/UVk,ppwKRbtncT+nVhUuWIXSTzK+UwXIGsgWWZkY+Bg,fYNRVkwXqUaxWaWwXWfaNJUaljeWuVKWEYiJBZY,9,KSA,Dipl.-Ing.,Peter,Weber,Schulstraße,,58515,Lüdenscheid,,
eXEATmWq+PPNRaituUqOwTQfVqXYvnrVmPXkNpX,lhGVhjLWlLtFWllALXQYhueXotXQWCZkFUfTdqV,vtgTiZLrgZaHUebRYqxCpzrkhaiXbgWWUPUyqgT,OZKKnODYnszNlMVFqdaKmNLwXJmbVJapHWpoWWm,ELGiTmVYbSPvRotTTUczMrjmQzmVB+tRvlWFnNl,15,EVU,Prof.,Julia,Wagner,Gartenstraße,,58513,Lüdenscheid,,
xQstLDRCSRxRWLRCRkwzkQnywWmoLqbQFZQr+Rf,lhGVhjLWlLtFWllALXQYhueXotXQWCZkFUfTdqV,vtgTiZLrgZaHUebRYqxCpzrkhaiXbgWWUPUyqgT,OZKKnODYnszNlMVFqdaKmNLwXJmbVJapHWpoWWm,ELGiTmVYbSPvRotTTUczMrjmQzmVB+tRvlWFnNl,15,EVU,Prof.,Julia,Wagner,Gartenstraße,,58513,Lüdenscheid,,
BGJHCBRpWjQISF+RVsttJhqF/bPjqEcYUEVjLac,NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA,ASLFFbmbhygwWPNaJVQXORABSydSHXJzW/LbMvp,PiOYQxbAZaCXaQ/pcZLWsVIZdTXBYUrVuXDXbwt,GOuuSZKUrPROvAbPQnYYjoODIFvhVyykebyZVkn,9,EVU,Herr,Klaus,Meyer,Waldweg,,58809,Neuenrade,Neuenrade,
KhmTweSZQuzsTauUCtcngzQILJtSE+puHWJMYVT,NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA,ASLFFbmbhygwWPNaJVQXORABSydSHXJzW/LbMvp,PiOYQxbAZaCXaQ/pcZLWsVIZdTXBYUrVuXDXbwt,GOuuSZKUrPROvAbPQnYYjoODIFvhVyykebyZVkn,9,EVU,Herr,Klaus,Meyer,Waldweg,,58809,Neuenrade,Neuenrade,
QRTHDFGXWCDHBdPwWwnN+/XxCJaXmeRpXQBhyPf,NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA,ASLFFbmbhygwWPNaJVQXORABSydSHXJzW/LbMvp,PiOYQxbAZaCXaQ/pcZLWsVIZdTXBYUrVuXDXbwt,GOuuSZKUrPROvAbPQnYYjoODIFvhVyykebyZVkn,9,EVU,Herr,Klaus,Meyer,Waldweg,,58809,Neuenrade,Neuenrade,
XWBMwPJ+HRKrYbbFiWjXWTrTHdXHzTbnRWNiKcv,NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA,ASLFFbmbhygwWPNaJVQXORABSydSHXJzW/LbMvp,PiOYQxbAZaCXaQ/pcZLWsVIZdTXBYUrVuXDXbwt,GOuuSZKUrPROvAbPQnYYjoODIFvhVyykebyZVkn,9,EVU,Herr,Klaus,Meyer,Waldweg,,58809,Neuenrade,Neuenrade,
AibDLxsHWUdZSUkhyTBxViVskAOtUSZPJBfbSSQ,DAXXCGRFgyFwRsynFzViTustYqTgERKuQvTwQNk,Ve+/rMBeeBRUwgLku+O/gnTYWIozZWoxZxfzCYW,kZYUCRVilHMVZFRYcWR/csnwUMkBRpQwhmUHQNX,AQWSADouqfzQXiQWxUWjeNUYJqCQR/bx+lajYUV,7,EVU,Herr,Peter,Wagner,Marktplatz,,58089,Hagen,Vorhalle,
TzXYVxkbHyziXF+kZzllkLZXMTYVjSGGSbvcUWe,DAXXCGRFgyFwRsynFzViTustYqTgERKuQvTwQNk,Ve+/rMBeeBRUwgLku+O/gnTYWIozZWoxZxfzCYW,kZYUCRVilHMVZFRYcWR/csnwUMkBRpQwhmUHQNX,AQWSADouqfzQXiQWxUWjeNUYJqCQR/bx+lajYUV,7,EVU,Herr,Peter,Wagner,Marktplatz,,58089,Hagen,Vorhalle,
fNhlUUrdQcS+UGpaZqIcjysUZWPkMS+nrYVXUtB,DAXXCGRFgyFwRsynFzViTustYqTgERKuQvTwQNk,Ve+/rMBeeBRUwgLku+O/gnTYWIozZWoxZxfzCYW,kZYUCRVilHMVZFRYcWR/csnwUMkBRpQwhmUHQNX,AQWSADouqfzQXiQWxUWjeNUYJqCQR/bx+lajYUV,7,EVU,Herr,Peter,Wagner,Marktplatz,,58089,Hagen,Vorhalle,
vfqt+pjYfQrpxPJch+PrYnYxUvnqEarDSDmfBB+,DAXXCGRFgyFwRsynFzViTustYqTgERKuQvTwQNk,Ve+/rMBeeBRUwgLku+O/gnTYWIozZWoxZxfzCYW,kZYUCRVilHMVZFRYcWR/csnwUMkBRpQwhmUHQNX,AQWSADouqfzQXiQWxUWjeNUYJqCQR/bx+lajYUV,7,EVU,Herr,Peter,Wagner,Marktplatz,,58089,Hagen,Vorhalle,
AijlzkbJRLNJRaQbMt/TCKbKdVcnfmKkblSszcR,dEDQLDNVN/cdBZrrIMEYdAjdZedadUOuY+EZRZZ,EaePAyTHBQyxZcZVtQDcClDw/UCtzfQRgySOQXF,pOQUfwWDmzjPzXaWd+zTXonYLpXUZppfSXlIBYJ,kOajvt/vXHbVYLBeMsHUUEMGFYvEZDTzsxnmJYv,24,EVU,Dr.,Julia,Weber,Dorfstraße,,58762,Altena,Altena,
RaSZafGhRMRXjpbKCbIEQt+kEKOYxHWPvSMBiXg,dEDQLDNVN/cdBZrrIMEYdAjdZedadUOuY+EZRZZ,EaePAyTHBQyxZcZVtQDcClDw/UCtzfQRgySOQXF,pOQUfwWDmzjPzXaWd+zTXonYLpXUZppfSXlIBYJ,kOajvt/vXHbVYLBeMsHUUEMGFYvEZDTzsxnmJYv,24,EVU,Dr.,Julia,Weber,Dorfstraße,,58762,Altena,Altena,
VMaSyEvRqZWXxWEqatSUNUdhcpcDFFTfCLfw+Tw,dEDQLDNVN/cdBZrrIMEYdAjdZedadUOuY+EZRZZ,EaePAyTHBQyxZcZVtQDcClDw/UCtzfQRgySOQXF,pOQUfwWDmzjPzXaWd+zTXonYLpXUZppfSXlIBYJ,kOajvt/vXHbVYLBeMsHUUEMGFYvEZDTzsxnmJYv,24,EVU,Dr.,Julia,Weber,Dorfstraße,,58762,Altena,Altena,
nz+dRHQTSsEgUINModgaXiNVwXrTEIOyrWuajfU,dEDQLDNVN/cdBZrrIMEYdAjdZedadUOuY+EZRZZ,EaePAyTHBQyxZcZVtQDcClDw/UCtzfQRgySOQXF,pOQUfwWDmzjPzXaWd+zTXonYLpXUZppfSXlIBYJ,kOajvt/vXHbVYLBeMsHUUEMGFYvEZDTzsxnmJYv,24,EVU,Dr.,Julia,Weber,Dorfstraße,,58762,Altena,Altena,
'+OVCmPjKgPUZSJSKusRUvUTy/sGnpu+XCfqzzRJ,yulWrnCQiQSSHxKbYMULEYugdkcRqqPptoHvrLv,'+JzsfLxMuFunDkFXZzjVRY+OTUYwmUnhZfkSfYu,WplTTCTSYXwWPuLV+NTwCsKiVCUkRFRigPYAgYb,LgYuaQGJ+iewGYvcSIVHEVFuHTHdfOoaApluxoY,14,EVU,Herr,Maria,Schmidt,Lindenallee,,58553,Halver,Halver,
NyYlRZDPRJkscWFbMFEUG/Tb+lUxjDgwXoMBPkD,yulWrnCQiQSSHxKbYMULEYugdkcRqqPptoHvrLv,'+JzsfLxMuFunDkFXZzjVRY+OTUYwmUnhZfkSfYu,WplTTCTSYXwWPuLV+NTwCsKiVCUkRFRigPYAgYb,LgYuaQGJ+iewGYvcSIVHEVFuHTHdfOoaApluxoY,14,EVU,Herr,Maria,Schmidt,Lindenallee,,58553,Halver,Halver,
hsVaUiJHXSt+IZkHZTpM/rxEpwrSRAZvhdVhtaW,yulWrnCQiQSSHxKbYMULEYugdkcRqqPptoHvrLv,'+JzsfLxMuFunDkFXZzjVRY+OTUYwmUnhZfkSfYu,WplTTCTSYXwWPuLV+NTwCsKiVCUkRFRigPYAgYb,LgYuaQGJ+iewGYvcSIVHEVFuHTHdfOoaApluxoY,14,EVU,Herr,Maria,Schmidt,Lindenallee,,58553,Halver,Halver,
VAMxRlnLtYHyYbzfWt/tt/ZojsbgUTSjXx/GSLI,ZOBXxFmNqMhMnElSYyWOaslkERdi+VSOHzKSyNB,T+AwKgwMSFZjzmiJvNmJBxQebhrwdjjQKZx+zYW,TvuiGqN+ZEmeRXHrYYqRrcUVBJcSfEBg/vTzL/l,VYjCXOSjWTjqZDzjZWYg/VUtHWkVVuqcW/TdZIu,38,KSA,Frau,Anna,Schneider,Hauptstraße,,58762,Altena,Altena,
wDWWItQuwQRCmVujlUNXNQHUSCR/NFXQyxuQSBo,ZOBXxFmNqMhMnElSYyWOaslkERdi+VSOHzKSyNB,T+AwKgwMSFZjzmiJvNmJBxQebhrwdjjQKZx+zYW,TvuiGqN+ZEmeRXHrYYqRrcUVBJcSfEBg/vTzL/l,VYjCXOSjWTjqZDzjZWYg/VUtHWkVVuqcW/TdZIu,38,KSA,Frau,Anna,Schneider,Hauptstraße,,58762,Altena,Altena,
eJeCqWoUW/JRRPpZSRUUIJtLKgKTsAZUdM/YGQc,MTptLJWCHZWlYIcllOaYtMuOGTRKKXLYgtxnoKD,UumRYHvwVYdYbnHrmiwWR/mMGqhRENSxAVeQWSo,afBKyQfEpKTzTKYBuztDoSuKcmBRCX/kRkyXWeG,GnCuIfLLhXSiVaWVljTdYRJUDFEZHYYXLMuUxbV,37,EVU,Herr,Anna,Becker,Schulstraße,,58762,Altena,Altena,
wUTqpUUpPdknsHaSmQN/MhZZiGbSkFBOVaxQgcZ,MTptLJWCHZWlYIcllOaYtMuOGTRKKXLYgtxnoKD,UumRYHvwVYdYbnHrmiwWR/mMGqhRENSxAVeQWSo,afBKyQfEpKTzTKYBuztDoSuKcmBRCX/kRkyXWeG,GnCuIfLLhXSiVaWVljTdYRJUDFEZHYYXLMuUxbV,37,EVU,Herr,Anna,Becker,Schulstraße,,58762,Altena,Altena,
xZETymvMxYacMX+qjLQSZpbryZWjQPdxSvZNSyd,MTptLJWCHZWlYIcllOaYtMuOGTRKKXLYgtxnoKD,UumRYHvwVYdYbnHrmiwWR/mMGqhRENSxAVeQWSo,afBKyQfEpKTzTKYBuztDoSuKcmBRCX/kRkyXWeG,GnCuIfLLhXSiVaWVljTdYRJUDFEZHYYXLMuUxbV,37,EVU,Herr,Anna,Becker,Schulstraße,,58762,Altena,Altena,
pKNGBVkNd+RGDqQGGINXRYAByYwtmVYJtAjXObk,pZCZAscJYCCDstjFsCnleTtfyZpVztKgEdnVSPj,qUgnC/MOyB+lWiToZRMWJMmnAfPVwiuSeuTTPJk,dZQjdYiTH/aVTVYoOJ+NNSHRVdKYaSEDnKA+BRS,f+rwWjIfCLDISTw+lGoTzZXlRrSJYOrLjRg+jRQ,36,EVU,Frau,Peter,Schneider,Dorfstraße,,58809,Neuenrade,Neuenrade,
gvRTQtpHrtVxZQrRuGMaxlTfYsVDxlCxlXSzAAI,RTTttHTOVL+sQrOBYjurrNQB/WOUSBRXJSouWMQ,itlsrErFFWHhYaVdYAZrUTDpvNSjAdCQIUAUZpO,afBSbhHyiaBvSXmYUHanlATWKuZGqVuawKLuhno,SpGdrBGUIkpFiwexKxQythJwuwEVVRceQIClUNQ,2,EVU,Herr,Julia,Meyer,Bergstraße,,58809,Neuenrade,Neuenrade,
nHtbWDARByUGUkNUoVUbUTdNZjozdRKQxCtdpJo,RTTttHTOVL+sQrOBYjurrNQB/WOUSBRXJSouWMQ,itlsrErFFWHhYaVdYAZrUTDpvNSjAdCQIUAUZpO,afBSbhHyiaBvSXmYUHanlATWKuZGqVuawKLuhno,SpGdrBGUIkpFiwexKxQythJwuwEVVRceQIClUNQ,2,EVU,Herr,Julia,Meyer,Bergstraße,,58809,Neuenrade,Neuenrade,
t+d+yRNdgWpQaBoheXRLHkYWe+qEZkDNsvBZYjm,RTTttHTOVL+sQrOBYjurrNQB/WOUSBRXJSouWMQ,itlsrErFFWHhYaVdYAZrUTDpvNSjAdCQIUAUZpO,afBSbhHyiaBvSXmYUHanlATWKuZGqVuawKLuhno,SpGdrBGUIkpFiwexKxQythJwuwEVVRceQIClUNQ,2,EVU,Herr,Julia,Meyer,Bergstraße,,58809,Neuenrade,Neuenrade,
S/WTzs+lmVRxxPRZjhLtFTuZyQRhXQNqCB+IoJn,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
TKcMEuRxkYItmWINQky+QL/KvGvEg/QSsXkl+zP,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
aAJLqAAuehXdWEBpmASFaihFGRsZrtnD+mzjdQ/,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
efWEZnHAhlmXKSKGhHPZGlAexZsVzfqfPWUxGTU,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
iAaSVwXhTTLoVryOYwOCTiLNqQwUSFzWXbSrSjx,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
kQXZSomwbBanTXNrCyEvjCxiENoQKTqDjkbELTc,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
qXEVZNmijlgMXFq/EQ+LFkFVgX+VwxtYhsMQTrx,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
qj/JNmubToHosUDrRWwPzBRAeDXDSyvWiTGRVOJ,cXEZEyuVcbqqMffhUnvmvFlkNRUXESZsqQhyPnv,VXzXyuEVptQPaT/xXQtpjq/acdlMnjDolAkynpU,oDaFTZudFuuYTmAm/BpF/jRuiAGsmZViTBLVpPo,WpVhWqXXlTBeAarPIRaqPCSOKoXYQYWVZLzHMIL,22,KSA,Dipl.-Ing.,Julia,Schulz,Marktplatz,,58762,Altena,Altena,
XTDPROtH+BWIVarQgVZPtgYWXSMgUaqMhGQVgZR,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,spqIS+mTwO+mNbJB/WLtCFLVcpymlUNVRlbBSvw,nWoFPYrrUVX+KpbQZZTjhspopUPFbLxkxokOxUK,ZVpVESpPAVkRXOWZSlMYpSYUYuoGuQuZWvOWndI,8,EVU,Dr.,Maria,Hoffmann,Hauptstraße,,58089,Hagen,Vorhalle,
jkptEUjvUkDjumRXK+VmVotJDFLZjuitRGllKZV,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,spqIS+mTwO+mNbJB/WLtCFLVcpymlUNVRlbBSvw,nWoFPYrrUVX+KpbQZZTjhspopUPFbLxkxokOxUK,ZVpVESpPAVkRXOWZSlMYpSYUYuoGuQuZWvOWndI,8,EVU,Dr.,Maria,Hoffmann,Hauptstraße,,58089,Hagen,Vorhalle,
yFOMWDXHThEStaVTLdX/lmwYgiARE+peQnwuMLy,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,spqIS+mTwO+mNbJB/WLtCFLVcpymlUNVRlbBSvw,nWoFPYrrUVX+KpbQZZTjhspopUPFbLxkxokOxUK,ZVpVESpPAVkRXOWZSlMYpSYUYuoGuQuZWvOWndI,8,EVU,Dr.,Maria,Hoffmann,Hauptstraße,,58089,Hagen,Vorhalle,
yrIBficUNJVDWBaNArtCZPUOSDpTRygcmZOrWYu,iSmPn+vAafCgUAceWzgawfKp/pBXNQmedtMQVZz,spqIS+mTwO+mNbJB/WLtCFLVcpymlUNVRlbBSvw,nWoFPYrrUVX+KpbQZZTjhspopUPFbLxkxokOxUK,ZVpVESpPAVkRXOWZSlMYpSYUYuoGuQuZWvOWndI,8,EVU,Dr.,Maria,Hoffmann,Hauptstraße,,58089,Hagen,Vorhalle,
UJHAytVUtRyYexZeVxhvSwxCVGDEwbrEePRLTEh,NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA,AFw+ukSSpGWftHRyhKVU+XUeJYRqVVWZWjXUUTb,lJCkoRRgTjNNPhULsJzAvSbZuxVkNUrQOWZSnVq,/RtLpb/ISQ/WPUOsWuVKXJeeWOQOTShIPL+svWJ,9,EVU,Prof.,Maria,Schneider,Hauptstraße,,58809,Neuenrade,Neuenrade,
objGIGIFdWfmxTvuHNxLWdb+MRSwDCXpgcVOjps,NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA,AFw+ukSSpGWftHRyhKVU+XUeJYRqVVWZWjXUUTb,lJCkoRRgTjNNPhULsJzAvSbZuxVkNUrQOWZSnVq,/RtLpb/ISQ/WPUOsWuVKXJeeWOQOTShIPL+svWJ,9,EVU,Prof.,Maria,Schneider,Hauptstraße,,58809,Neuenrade,Neuenrade,
vV+s/wZJWwBqfYkjTzOCsIKsHN+kiQQ+RBrWNvT,NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA,AFw+ukSSpGWftHRyhKVU+XUeJYRqVVWZWjXUUTb,lJCkoRRgTjNNPhULsJzAvSbZuxVkNUrQOWZSnVq,/RtLpb/ISQ/WPUOsWuVKXJeeWOQOTShIPL+svWJ,9,EVU,Prof.,Maria,Schneider,Hauptstraße,,58809,Neuenrade,Neuenrade,
QDcvSbycRUMsQSSSzVr+jUVWTSYvbRMEwoyoZQq,CwpHDRWRiKrQutUaQyAULGzRmxIMMoQWeusgJQw,/IZSiFDpUKj+LVqycp/RWaUyCUtTEJGZdXtRlzg,jTwHPWkzsZT+xKLRHOJmRPfagMfWIPXWuGWmTfB,ZXHUQPHJugYVxWZnMoOkuYrUUmWzixOoCzNybF/,23,EVU,Herr,Julia,Weber,Dorfstraße,,58515,Lüdenscheid,,
WqnCzHaMZKeNDWVdYUzGJpjSRbymGFwtxaTSCj/,CwpHDRWRiKrQutUaQyAULGzRmxIMMoQWeusgJQw,/IZSiFDpUKj+LVqycp/RWaUyCUtTEJGZdXtRlzg,jTwHPWkzsZT+xKLRHOJmRPfagMfWIPXWuGWmTfB,ZXHUQPHJugYVxWZnMoOkuYrUUmWzixOoCzNybF/,23,EVU,Herr,Julia,Weber,Dorfstraße,,58515,Lüdenscheid,,
ZZiZrReHiZqSjPQaPIIvJTeNTBjQ+TidXyyjJzW,mZWbdWVYAdUcSmpBTYUwsxQGDSKOpmlIZgLULqv,NISTAhlOaqUDcROKZZTtWAYnYOATWVRWtVhaoUZ,YQWvYTRZZmmNWQsMiiPNCAnhVuKfCRoUZR/oQuK,TTnQrOEInjRWTWszqEpQsgk/ISzbpMiDVOTXkOV,1,EVU,Herr,Sabine,Becker,Bahnhofstraße,,58089,Hagen,Vorhalle,
bZrkewzJCQ+hkTyZHl/+dxHpVZzrwWeWtyOigNF,mZWbdWVYAdUcSmpBTYUwsxQGDSKOpmlIZgLULqv,NISTAhlOaqUDcROKZZTtWAYnYOATWVRWtVhaoUZ,YQWvYTRZZmmNWQsMiiPNCAnhVuKfCRoUZR/oQuK,TTnQrOEInjRWTWszqEpQsgk/ISzbpMiDVOTXkOV,1,EVU,Herr,Sabine,Becker,Bahnhofstraße,,58089,Hagen,Vorhalle,
kSQnOYSGlhJN+ZVoVJQXyYU/uZBEyeLXUQYBQBr,mZWbdWVYAdUcSmpBTYUwsxQGDSKOpmlIZgLULqv,NISTAhlOaqUDcROKZZTtWAYnYOATWVRWtVhaoUZ,YQWvYTRZZmmNWQsMiiPNCAnhVuKfCRoUZR/oQuK,TTnQrOEInjRWTWszqEpQsgk/ISzbpMiDVOTXkOV,1,EVU,Herr,Sabine,Becker,Bahnhofstraße,,58089,Hagen,Vorhalle,
oQIOZMgY++CFXRYiZtSnCueAMieajaq/Z/UwDk+,mZWbdWVYAdUcSmpBTYUwsxQGDSKOpmlIZgLULqv,NISTAhlOaqUDcROKZZTtWAYnYOATWVRWtVhaoUZ,YQWvYTRZZmmNWQsMiiPNCAnhVuKfCRoUZR/oQuK,TTnQrOEInjRWTWszqEpQsgk/ISzbpMiDVOTXkOV,1,EVU,Herr,Sabine,Becker,Bahnhofstraße,,58089,Hagen,Vorhalle,
GWkZaJHLSZfAImfyEFbUrIYivBUIkxjXBZuNZkB,X+jGcYGSrfsAofxUfcMPXKILnECVAjYONVzWNub,zTQIqukSKNyjiLWY+zRL/RrZ/qTwQ+DiKGTuKOG,CRqWgJpWtXbF+SCFmnFfTcRgUIWA+LEDHQWoZ+T,iMteA+zSEzUsXTCgKZwSkcYU/IeyIQXNKRuvvPJ,28,EVU,Dipl.-Ing.,Petra,Wagner,Schulstraße,10,58809,Neuenrade,Neuenrade,petra.wagner@example.com
QSqPtVYriTQoGGAiScUTDeBwToCLMXrvNOvksfY,X+jGcYGSrfsAofxUfcMPXKILnECVAjYONVzWNub,zTQIqukSKNyjiLWY+zRL/RrZ/qTwQ+DiKGTuKOG,CRqWgJpWtXbF+SCFmnFfTcRgUIWA+LEDHQWoZ+T,iMteA+zSEzUsXTCgKZwSkcYU/IeyIQXNKRuvvPJ,28,EVU,Dipl.-Ing.,Petra,Wagner,Schulstraße,10,58809,Neuenrade,Neuenrade,petra.wagner@example.com
fXRSUMeQVnEyXxcoDdlFkMNHTdJKGEcXGqQAIRd,X+jGcYGSrfsAofxUfcMPXKILnECVAjYONVzWNub,zTQIqukSKNyjiLWY+zRL/RrZ/qTwQ+DiKGTuKOG,CRqWgJpWtXbF+SCFmnFfTcRgUIWA+LEDHQWoZ+T,iMteA+zSEzUsXTCgKZwSkcYU/IeyIQXNKRuvvPJ,28,EVU,Dipl.-Ing.,Petra,Wagner,Schulstraße,10,58809,Neuenrade,Neuenrade,petra.wagner@example.com
th+ISoiUfKiRDXgU/VPofXS/YWnnZAUYxKWglG/,X+jGcYGSrfsAofxUfcMPXKILnECVAjYONVzWNub,zTQIqukSKNyjiLWY+zRL/RrZ/qTwQ+DiKGTuKOG,CRqWgJpWtXbF+SCFmnFfTcRgUIWA+LEDHQWoZ+T,iMteA+zSEzUsXTCgKZwSkcYU/IeyIQXNKRuvvPJ,28,EVU,Dipl.-Ing.,Petra,Wagner,Schulstraße,10,58809,Neuenrade,Neuenrade,petra.wagner@example.com
EGaTZgTsvscQZqCqRgmLpaSqzkcULfg/YRXOBYX,CsZwkBHZBTQDBMFVzTC+wXcTa+SrcSVSQtpNGJx,GAqlXZmWOdMciPqnHaZtb+kNdrExAkqxbeYkpQK,YsBSGYSVoERlWYsjBcrdZFFUBwwUYHztZBbCiBi,TpVtfReCQUZXsSpmHuYMpOJkKSCWrWBOOLOV+eu,8,EVU,Dipl.-Ing.,Michael,Schneider,Bahnhofstraße,,58089,Hagen,Vorhalle,
JQPKrNiQTQfRHaRZIYIh+kde/FvdscSfhZVgWMZ,CsZwkBHZBTQDBMFVzTC+wXcTa+SrcSVSQtpNGJx,GAqlXZmWOdMciPqnHaZtb+kNdrExAkqxbeYkpQK,YsBSGYSVoERlWYsjBcrdZFFUBwwUYHztZBbCiBi,TpVtfReCQUZXsSpmHuYMpOJkKSCWrWBOOLOV+eu,8,EVU,Dipl.-Ing.,Michael,Schneider,Bahnhofstraße,,58089,Hagen,Vorhalle,
eUB/axteIKijeVbZUvdgQxTeCBVLeWATcwmUjID,CsZwkBHZBTQDBMFVzTC+wXcTa+SrcSVSQtpNGJx,GAqlXZmWOdMciPqnHaZtb+kNdrExAkqxbeYkpQK,YsBSGYSVoERlWYsjBcrdZFFUBwwUYHztZBbCiBi,TpVtfReCQUZXsSpmHuYMpOJkKSCWrWBOOLOV+eu,8,EVU,Dipl.-Ing.,Michael,Schneider,Bahnhofstraße,,58089,Hagen,Vorhalle,
qqVArkBvliqaQHWXexuGkUvfPSETTUvxZWH+bZx,CsZwkBHZBTQDBMFVzTC+wXcTa+SrcSVSQtpNGJx,GAqlXZmWOdMciPqnHaZtb+kNdrExAkqxbeYkpQK,YsBSGYSVoERlWYsjBcrdZFFUBwwUYHztZBbCiBi,TpVtfReCQUZXsSpmHuYMpOJkKSCWrWBOOLOV+eu,8,EVU,Dipl.-Ing.,Michael,Schneider,Bahnhofstraße,,58089,Hagen,Vorhalle,
WKZXO+VCxcyJZ+upXTWYWZXTUVhtB/nXotUPitR,eESVYtSmOvGzrZhVQWaE/UtKVSizwVcIRksDLRm,TEZuUEqQROgWZTSanuZJOJVWYmxONzlCezVBlyR,vAoQVo/NEwVUUnHcGRaVxxgGjRvqPtVAIZrWZrB,BhgQyGhJWALGxmzWVKSdXDoCQRgEgUIRLhXwiwh,47,KSA,Dipl.-Ing.,Thomas,Hoffmann,Schulstraße,,58809,Neuenrade,Neuenrade,
HxYeJ+wIJGrCqQIXSrBIXkyafFogUKRGZGHmBJd,YP/pKxekBhjyoCvWRyfvpqd+PGVAQbf+uOmUVeD,QzXWhStXNm+TXUrjalYjdtAQdJyjQBUtMlphSKm,EeoRxNfWhFGYEYGTcqJHVRCDdHmNOdYHhkbTjE+,DSwdfzrrzNJHfQyoBnHnYYWKvUSefeM+CERXZZu,1,EVU,Frau,Sabine,Meyer,Lindenallee,,58762,Altena,Altena,
